,endTime,artistName,trackName,msPlayed,minsPlayed
3861,2021-11-23 03:54,Why Don't We,Fallin’ (Adrenaline) - GOLDHOUSE Remix,177223,2.9537166666666668
3862,2021-11-23 12:47,上海アリス幻樂団,稲田姫様に叱られるから,2455,0.040916666666666664
3863,2021-11-23 12:47,上海アリス幻樂団,封印されし神々,1677,0.02795
3864,2021-11-23 12:47,上海アリス幻樂団,厄神様の通り道 ~ Dark Road,23,0.00038333333333333334
3865,2021-11-23 12:47,上海アリス幻樂団,運命のダークサイド,836,0.013933333333333334
3866,2021-11-23 12:47,上海アリス幻樂団,人恋し神様 ~ Romantic Fall,1546,0.025766666666666667
3867,2021-11-23 12:53,上海アリス幻樂団,神々が恋した幻想郷,366789,6.11315
3868,2021-11-23 12:54,上海アリス幻樂団,芥川龍之介の河童 ~ Candid Friend,54892,0.9148666666666667
3869,2021-11-23 13:01,上海アリス幻樂団,フォールオブフォール ~ 秋めく滝,374292,6.2382
3870,2021-11-23 13:01,上海アリス幻樂団,妖怪の山 ~ Mysterious Mountain,2235,0.03725
3871,2021-11-23 13:07,上海アリス幻樂団,少女が見た日本の原風景,383010,6.3835
3872,2021-11-23 13:13,上海アリス幻樂団,信仰は儚き人間の為に,361830,6.0305
3873,2021-11-23 13:15,上海アリス幻樂団,御柱の墓場 ~ Grave of Being,142824,2.3804
3874,2021-11-23 13:19,上海アリス幻樂団,神さびた古戦場 ~ Suwa Foughten Field,203624,3.3937333333333335
3875,2021-11-23 13:19,上海アリス幻樂団,明日ハレの日、ケの昨日,18325,0.30541666666666667
3876,2021-11-23 13:24,上海アリス幻樂団,麓の神社,11490,0.1915
3877,2021-11-23 13:24,上海アリス幻樂団,ネイティブフェイス,287460,4.791
3878,2021-11-23 13:26,上海アリス幻樂団,地霊達の起床,90597,1.50995
3879,2021-11-23 13:29,上海アリス幻樂団,暗闇の風穴,215844,3.5974
3880,2021-11-23 13:31,上海アリス幻樂団,封じられた妖怪 ~ Lost Place,126441,2.10735
3881,2021-11-23 13:32,上海アリス幻樂団,旧地獄街道を行く,1136,0.018933333333333333
3882,2021-11-23 13:32,上海アリス幻樂団,渡る者の途絶えた橋,51835,0.8639166666666667
3883,2021-11-23 13:32,上海アリス幻樂団,華のさかづき大江山,0,0.0
3884,2021-11-23 13:32,上海アリス幻樂団,緑眼のジェラシー,1302,0.0217
3885,2021-11-23 13:34,上海アリス幻樂団,ハートフェルトファンシー,83777,1.3962833333333333
3886,2021-11-23 13:34,上海アリス幻樂団,少女さとり ~ 3rd eye,1595,0.026583333333333334
3887,2021-11-23 13:34,上海アリス幻樂団,廃獄ララバイ,7893,0.13155
3888,2021-11-23 13:38,上海アリス幻樂団,死体旅行 ~ Be of good cheer!,219836,3.6639333333333335
3889,2021-11-23 13:39,上海アリス幻樂団,業火マントル,97240,1.6206666666666667
3890,2021-11-23 13:44,上海アリス幻樂団,霊知の太陽信仰 ~ Nuclear Fusion,268112,4.468533333333333
3891,2021-11-23 13:50,上海アリス幻樂団,ラストリモート,395700,6.595
3892,2021-11-23 13:53,上海アリス幻樂団,地霊達の帰宅,1953,0.03255
3893,2021-11-23 13:53,上海アリス幻樂団,ハルトマンの妖怪少女,187025,3.1170833333333334
3894,2021-11-23 13:54,上海アリス幻樂団,エネルギー黎明 ~ Future Dream...,12560,0.20933333333333334
3895,2021-11-23 13:55,ZUN,G Free,85401,1.42335
3896,2021-11-23 13:56,上海アリス幻樂団,花映塚 ~ Higan Retour,7063,0.11771666666666666
3897,2021-11-23 13:56,上海アリス幻樂団,青空の影,1176,0.0196
3898,2021-11-23 13:56,ZUN,大空魔術 ~ Magical Astronomy,11397,0.18995
3899,2021-11-23 13:58,上海アリス幻樂団,夜空のユーフォーロマンス,123655,2.0609166666666665
3900,2021-11-23 13:59,上海アリス幻樂団,法界の火,92011,1.5335166666666666
3901,2021-11-24 00:54,上海アリス幻樂団,法界の火,434,0.007233333333333333
3902,2021-11-24 00:59,上海アリス幻樂団,平安のエイリアン,280261,4.671016666666667
3903,2021-11-24 01:05,上海アリス幻樂団,春の湊に,41795,0.6965833333333333
3904,2021-11-24 01:05,上海アリス幻樂団,魔界地方都市エソテリア,354758,5.912633333333333
3905,2021-11-24 01:13,上海アリス幻樂団,感情の摩天楼 ~ Cosmic Mind,463084,7.718066666666667
3906,2021-11-24 01:18,上海アリス幻樂団,スカイルーイン,280044,4.6674
3907,2021-11-24 01:19,上海アリス幻樂団,時代親父とハイカラ少女,44232,0.7372
3908,2021-11-24 01:19,上海アリス幻樂団,万年置き傘にご注意を,2180,0.036333333333333336
3909,2021-11-24 01:24,上海アリス幻樂団,幽霊客船の時空を越えた旅,303741,5.06235
3910,2021-11-24 01:27,上海アリス幻樂団,小さな小さな賢将,191440,3.1906666666666665
3911,2021-11-24 01:30,上海アリス幻樂団,虎柄の毘沙門天,1102,0.018366666666666667
3912,2021-11-24 01:30,上海アリス幻樂団,キャプテン・ムラサ,9374,0.15623333333333334
3913,2021-11-24 01:30,上海アリス幻樂団,小槌の魔力,2236,0.03726666666666666
3914,2021-11-24 01:30,上海アリス幻樂団,空の帰り道 ~ Sky Dream,1314,0.0219
3915,2021-11-24 01:30,上海アリス幻樂団,不思議なお祓い棒,1800,0.03
3916,2021-11-24 01:30,上海アリス幻樂団,秘境のマーメイド,885,0.01475
3917,2021-11-24 01:30,上海アリス幻樂団,空中に沈む輝針城,2584,0.04306666666666667
3918,2021-11-24 01:30,上海アリス幻樂団,閉ざせし雲の通い路,175727,2.9287833333333335
3919,2021-11-24 01:30,上海アリス幻樂団,妖怪寺,2951,0.049183333333333336
3920,2021-11-24 01:30,上海アリス幻樂団,ミストレイク,1764,0.0294
3921,2021-11-24 01:56,上海アリス幻樂団,柳の下のデュラハン,160620,2.677
3922,2021-11-24 09:51,FT Weekend,"The art of conversation, with Ruby Wax",1652516,27.541933333333333
3923,2021-11-24 11:40,FT Weekend,"The art of conversation, with Ruby Wax",473207,7.886783333333334
3924,2021-11-24 11:40,Butaotome,響縁,287,0.004783333333333333
3925,2021-11-24 11:42,Mei Ayakura,Dream Again,8549,0.14248333333333332
3926,2021-11-24 11:42,Butaotome,ワープオン,144669,2.41115
3927,2021-11-24 11:45,nomico,Don't Lose,191764,3.196066666666667
3928,2021-11-24 11:46,ayame,missing pages,63274,1.0545666666666667
3929,2021-11-24 11:51,花たん,HEARTSTRINGS,284181,4.73635
3930,2021-11-24 11:51,魂音泉,流星Drive (feat. らっぷびと),1947,0.03245
3931,2021-11-24 12:10,SOUND HOLIC,S.O.S. (feat. 3L),87583,1.4597166666666668
3932,2021-11-25 02:28,Monsta X,Rush Hour,202840,3.3806666666666665
3933,2021-11-25 02:29,Monsta X,Got me in chains,0,0.0
3934,2021-11-25 02:32,Peggy Gou,Starry Night - Edit,233978,3.8996333333333335
3935,2021-11-25 02:33,Peggy Gou,Starry Night - Edit,43182,0.7197
3936,2021-11-25 02:50,魂音泉,死なない (feat. 抹),3816,0.0636
3937,2021-11-25 02:50,Mike Parr,Turn It Up (COE Remix),136060,2.2676666666666665
3938,2021-11-25 02:51,Butaotome,響縁,48335,0.8055833333333333
3939,2021-11-25 02:51,Butaotome,ワープオン,551,0.009183333333333333
3940,2021-11-25 02:51,Butaotome,叫べ,5068,0.08446666666666666
3941,2021-11-25 02:56,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,269842,4.497366666666666
3942,2021-11-25 09:23,Bishop Briggs,River,2016,0.0336
3943,2021-11-25 09:23,Mei Ayakura,MANIACAL DEGREE,10570,0.17616666666666667
3944,2021-11-25 09:23,Dua Lipa,Levitating (feat. DaBaby),20322,0.3387
3945,2021-11-25 09:23,Fall Out Boy,Irresistible,13722,0.2287
3946,2021-11-25 09:27,Sigala,Lullaby,204253,3.4042166666666667
3947,2021-11-25 09:28,The Weeknd,Blinding Lights,41645,0.6940833333333334
3948,2021-11-26 02:14,GAMPER & DADONI,Rule The World (feat. ILIRA),2857,0.04761666666666667
3949,2021-11-26 02:14,Kesha,We R Who We R,23,0.00038333333333333334
3950,2021-11-26 02:16,The Kid LAROI,STAY (with Justin Bieber),141805,2.3634166666666667
3951,2021-11-26 02:20,DJMashup,Don't Worry (Originally Performed by Madcon Ft. Ray Dalton),216000,3.6
3952,2021-11-26 02:25,Eminem,Without Me,290320,4.838666666666667
3953,2021-11-26 02:28,Why Don't We,Fallin’ (Adrenaline) - GOLDHOUSE Remix,225000,3.75
3954,2021-11-26 02:31,Ariana Grande,positions,172324,2.8720666666666665
3955,2021-11-26 02:33,Dua Lipa,Levitating (feat. DaBaby),77213,1.2868833333333334
3956,2021-11-26 02:36,Mike Parr,Turn It Up (COE Remix),183315,3.05525
3957,2021-11-26 03:48,Clean Bandit,Higher (feat. iann dior),1270,0.021166666666666667
3958,2021-11-26 03:49,Whee In,water color,1203,0.02005
3959,2021-11-26 03:49,Na Sang Jin,Appearance (SHOW TIME),3261,0.05435
3960,2021-11-26 03:53,Maozon,Give Me Something - Original Mix,176183,2.936383333333333
3961,2021-11-26 03:55,Suedo,The Viper,2299,0.038316666666666666
3962,2021-11-26 03:55,Nhato,Kaede - Original Mix,113750,1.8958333333333333
3963,2021-11-26 06:12,Joel Nielsen,Questionable Ethics 1,49201,0.8200166666666666
3964,2021-11-26 06:12,Zayde Wølf,Hustler,2209,0.036816666666666664
3965,2021-11-26 06:16,Zayde Wølf,Take a Look at This,212137,3.535616666666667
3966,2021-11-26 06:19,Monsta X,GAMBLER,213026,3.5504333333333333
3967,2021-11-26 06:23,Vicetone,What I've Waited For,221901,3.69835
3968,2021-11-26 06:24,Suedo,The Viper,74517,1.24195
3969,2021-11-26 06:24,Fall Out Boy,Irresistible,3938,0.06563333333333334
3970,2021-11-26 06:25,ShibayanRecords,SUPER MOON,5090,0.08483333333333333
3971,2021-11-26 06:25,Stone,Speechless (feat. Gdyn),3195,0.05325
3972,2021-11-26 06:29,花たん,HEARTSTRINGS,286333,4.772216666666667
3973,2021-11-26 06:34,上海アリス幻樂団,見た事も無い悪夢の世界,301012,5.016866666666667
3974,2021-11-26 06:39,魂音泉,"yuck you (feat. ytr, 抹)",267428,4.457133333333333
3975,2021-11-26 06:44,Liz Triangle,アナザーエゴ,289731,4.82885
3976,2021-11-26 07:02,ShibayanRecords,GAZE IT,310483,5.174716666666667
3977,2021-11-26 23:58,Clean Bandit,Higher (feat. iann dior),35340,0.589
3978,2021-11-26 23:58,Duke Dumont,Need U (100%) (feat. A*M*E),7650,0.1275
3979,2021-11-26 23:59,Joel Nielsen,Questionable Ethics 1,68057,1.1342833333333333
3980,2021-11-27 00:00,Suedo,The Viper,1115,0.018583333333333334
3981,2021-11-27 00:00,CamelPhat,Cola - Robin Schulz Remix,21332,0.3555333333333333
3982,2021-11-27 00:00,Mick Gordon,Rip & Tear,10125,0.16875
3983,2021-11-27 00:00,Na Sang Jin,Appearance (SHOW TIME),3925,0.06541666666666666
3984,2021-11-27 00:01,Joel Nielsen,Questionable Ethics 1,82572,1.3762
3985,2021-11-27 00:03,NEFFEX,Backstage,1418,0.023633333333333333
3986,2021-11-27 00:03,Fall Out Boy,Irresistible,661,0.011016666666666666
3987,2021-11-27 00:03,Vicetone,What I've Waited For,124580,2.0763333333333334
3988,2021-11-27 00:04,Stone,Speechless (feat. Gdyn),3646,0.06076666666666666
3989,2021-11-27 00:04,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,996,0.0166
3990,2021-11-27 00:04,Zayde Wølf,Hustler,713,0.011883333333333333
3991,2021-11-27 00:07,Zayde Wølf,Gladiator,188333,3.1388833333333332
3992,2021-11-27 00:12,Zayde Wølf,Take a Look at This,305078,5.084633333333334
3993,2021-11-27 00:12,Oh The Larceny,Man on a Mission,36891,0.61485
3994,2021-11-27 00:12,BIM,Link Up (Bonus Track),1878,0.0313
3995,2021-11-27 00:13,Maozon,Give Me Something - Original Mix,2258,0.03763333333333333
3996,2021-11-27 00:13,Yu-Peng Chen,Contemplation in Snow,1385,0.023083333333333334
3997,2021-11-27 00:14,Nhato,Atlas - Extended Mix,11077,0.18461666666666668
3998,2021-11-27 00:14,Nhato,Kaede - Original Mix,78774,1.3129
3999,2021-11-27 00:19,Nhato,Ibuki,298132,4.968866666666667
4000,2021-11-27 00:19,LANNÉ,Anywhere,3784,0.06306666666666666
4001,2021-11-27 00:20,Butaotome,ワープオン,5531,0.09218333333333334
4002,2021-11-27 00:20,mihomi,"White nights, ring a bell.",28647,0.47745
4003,2021-11-27 00:21,魂音泉,yellow knife (feat. 抹),81946,1.3657666666666666
4004,2021-11-27 01:04,魂音泉,firesway (feat. RainyBlue),3623,0.06038333333333333
4005,2021-11-27 14:41,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4006,2021-11-27 14:43,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4007,2021-11-27 14:44,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4008,2021-11-27 14:45,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4009,2021-11-27 14:47,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4010,2021-11-27 14:48,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4011,2021-11-27 14:49,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4012,2021-11-27 14:51,Joel Nielsen,Questionable Ethics 1,82572,1.3762
4013,2021-11-27 15:31,Joel Nielsen,Questionable Ethics 1,39158,0.6526333333333333
4014,2021-11-28 03:14,Joel Nielsen,Questionable Ethics 1,43555,0.7259166666666667
4015,2021-11-28 03:24,Joel Nielsen,Questionable Ethics 1,10903,0.18171666666666667
4016,2021-11-28 09:55,Joel Nielsen,Questionable Ethics 1,75313,1.2552166666666666
4017,2021-11-28 09:55,IOSYS,Professional Breeders,8285,0.13808333333333334
4018,2021-11-28 09:55,Nhato,Great Vengeance,2144,0.03573333333333333
4019,2021-11-28 09:56,Alice Merton,No Roots,44831,0.7471833333333333
4020,2021-11-28 09:56,上海アリス幻樂団,青空の影,6321,0.10535
4021,2021-11-28 09:56,上海アリス幻樂団,青空の影,2371,0.039516666666666665
4022,2021-11-28 09:56,上海アリス幻樂団,春の湊に,1887,0.03145
4023,2021-11-28 10:00,上海アリス幻樂団,法界の火,220758,3.6793
4024,2021-11-28 10:04,上海アリス幻樂団,キャプテン・ムラサ,268623,4.47705
4025,2021-11-28 10:08,上海アリス幻樂団,小さな小さな賢将,1327,0.022116666666666666
4026,2021-11-28 10:08,上海アリス幻樂団,閉ざせし雲の通い路,4151,0.06918333333333333
4027,2021-11-28 10:08,上海アリス幻樂団,夜空のユーフォーロマンス,235081,3.9180166666666665
4028,2021-11-28 10:14,上海アリス幻樂団,魔界地方都市エソテリア,341063,5.684383333333333
4029,2021-11-28 10:43,上海アリス幻樂団,平安のエイリアン,51580,0.8596666666666667
4030,2021-11-28 12:23,The Kid LAROI,STAY (with Justin Bieber),2300,0.03833333333333333
4031,2021-11-28 12:23,Toby Fox,Dogbass,6545,0.10908333333333334
4032,2021-11-28 12:25,Toby Fox,Your Best Friend,1290,0.0215
4033,2021-11-28 12:25,Toby Fox,Spider Dance,106434,1.7739
4034,2021-11-28 12:25,Toby Fox,Fallen Down,930,0.0155
4035,2021-11-28 12:25,Toby Fox,Another Medium,4039,0.06731666666666666
4036,2021-11-28 12:26,Toby Fox,NGAHHH!!,82560,1.376
4037,2021-11-28 12:27,Toby Fox,An Ending,7560,0.126
4038,2021-11-28 12:27,Toby Fox,Danger Mystery,18428,0.3071333333333333
4039,2021-11-28 12:27,Toby Fox,Amalgam,24751,0.41251666666666664
4040,2021-11-28 12:28,Toby Fox,Ghost Fight,56533,0.9422166666666667
4041,2021-11-28 12:29,Toby Fox,It's Raining Somewhere Else,270,0.0045
4042,2021-11-28 12:29,Toby Fox,Unnecessary Tension,990,0.0165
4043,2021-11-28 12:29,Toby Fox,Confession,1370,0.022833333333333334
4044,2021-11-28 12:29,Toby Fox,Don't Give Up,1170,0.0195
4045,2021-11-28 12:29,Toby Fox,Snowy,1100,0.018333333333333333
4046,2021-11-28 12:29,Toby Fox,You Idiot,1260,0.021
4047,2021-11-28 12:29,Toby Fox,Wrong Enemy !?,35586,0.5931
4048,2021-11-28 12:29,Toby Fox,Pathetic House,740,0.012333333333333333
4049,2021-11-28 12:30,Toby Fox,But The Earth Refused To Die,7890,0.1315
4050,2021-11-28 12:30,Toby Fox,Bonetrousle,57600,0.96
4051,2021-11-28 13:33,Toby Fox,Song That Might Play When You Fight Sans,49500,0.825
4052,2021-11-29 11:25,Alice Merton,No Roots,12381,0.20635
4053,2021-11-29 11:25,Butaotome,グッドマイスター,2366,0.039433333333333334
4054,2021-11-29 11:25,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,9452,0.15753333333333333
4055,2021-11-29 11:30,nachi,Strawberry Crisis!!,298414,4.973566666666667
4056,2021-11-29 11:34,Peggy Gou,Starry Night - Edit,9716,0.16193333333333335
4057,2021-11-29 11:34,Peggy Gou,Starry Night - Edit,233978,3.8996333333333335
4058,2021-11-29 11:35,CHANYEOL,Go away go away,1785,0.02975
4059,2021-11-29 11:35,魂音泉,yellow knife (feat. 抹),9300,0.155
4060,2021-11-29 11:35,Peggy Gou,Starry Night - Edit,23,0.00038333333333333334
4061,2021-11-29 11:37,Alec Benjamin,The Way You Felt,1074,0.0179
4062,2021-11-29 11:37,Kenshi Yonezu,ひまわり,120373,2.0062166666666665
4063,2021-11-29 11:37,SHAUN,Bad Habits,2923,0.048716666666666665
4064,2021-11-29 11:37,10cm,Phonecert,6199,0.10331666666666667
4065,2021-11-29 11:40,KEY,BAD LOVE,165220,2.7536666666666667
4066,2021-11-30 05:47,ShibayanRecords,花のいろは,523,0.008716666666666666
4067,2021-11-30 05:47,Liz Triangle,アナザーエゴ,4494,0.0749
4068,2021-11-30 05:47,Mei Ayakura,WIND A CLOCK,2143,0.03571666666666667
4069,2021-11-30 05:47,KEY,BAD LOVE,163790,2.729833333333333
4070,2021-11-30 05:49,ShibayanRecords,SUPER MOON,873,0.01455
4071,2021-11-30 05:49,Nhato,Warg,97440,1.624
4072,2021-11-30 05:49,Nhato,Great Vengeance,23,0.00038333333333333334
4073,2021-11-30 05:49,nachi,Beautiful Sky,23,0.00038333333333333334
4074,2021-11-30 05:49,nachi,Beautiful Sky,3053,0.050883333333333336
4075,2021-11-30 05:49,凋叶棕,enemy of the society,740,0.012333333333333333
4076,2021-11-30 05:49,nachi,Last Remain,23,0.00038333333333333334
4077,2021-11-30 05:49,nachi,Last Remain,2351,0.039183333333333334
4078,2021-11-30 05:49,Mei Ayakura,Dream Again,598,0.009966666666666667
4079,2021-11-30 05:49,Butaotome,ワープオン,23,0.00038333333333333334
4080,2021-11-30 07:15,Toby Fox,Quiet Water,517,0.008616666666666667
4081,2021-11-30 07:15,Toby Fox,Shop,1716,0.0286
4082,2021-11-30 07:15,Toby Fox,Shop,0,0.0
4083,2021-11-30 07:15,Toby Fox,An Ending,23,0.00038333333333333334
4084,2021-11-30 07:15,Toby Fox,Bergentrückung,5063,0.08438333333333334
4085,2021-11-30 07:15,Toby Fox,Spear of Justice,980,0.01633333333333333
4086,2021-11-30 07:15,Toby Fox,Unnecessary Tension,1223,0.020383333333333333
4087,2021-11-30 07:15,Toby Fox,Ghouliday,612,0.0102
4088,2021-11-30 07:15,Toby Fox,Dating Start!,1384,0.023066666666666666
4089,2021-11-30 07:15,Toby Fox,Memory,0,0.0
4090,2021-11-30 07:15,Toby Fox,Here We Are,553,0.009216666666666666
4091,2021-11-30 07:15,Toby Fox,Home (Music Box),837,0.01395
4092,2021-11-30 07:15,Toby Fox,"Power Of ""NEO""",930,0.0155
4093,2021-11-30 07:15,Toby Fox,"Power Of ""NEO""",2704,0.045066666666666665
4094,2021-11-30 07:15,Toby Fox,Last Episode!,875,0.014583333333333334
4095,2021-11-30 07:15,Toby Fox,Heartache,93,0.00155
4096,2021-11-30 07:15,Toby Fox,"Bring It In, Guys!",804,0.0134
4097,2021-11-30 07:15,Toby Fox,Snowy,5010,0.0835
4098,2021-11-30 07:15,Mei Ayakura,Dream Again,183377,3.0562833333333335
4099,2021-11-30 07:15,Toby Fox,Mysterious Place,4305,0.07175
4100,2021-11-30 07:15,Toby Fox,Wrong Enemy !?,3546,0.0591
4101,2021-11-30 07:15,Toby Fox,Finale,1860,0.031
4102,2021-11-30 07:15,Toby Fox,Stronger Monsters,1533,0.02555
4103,2021-11-30 07:15,Toby Fox,Once Upon a Time,2595,0.04325
4104,2021-11-30 07:16,Toby Fox,Bird That Carries You Over A Disproportionately Small Gap,2955,0.04925
4105,2021-11-30 07:16,Toby Fox,Undertale,5335,0.08891666666666667
4106,2021-11-30 07:16,Toby Fox,CORE Approach,2736,0.0456
4107,2021-11-30 07:16,Toby Fox,Death By Glamour,4577,0.07628333333333333
4108,2021-11-30 07:16,Toby Fox,Tem Shop,4490,0.07483333333333334
4109,2021-11-30 07:16,Toby Fox,Oh My...,14482,0.24136666666666667
4110,2021-11-30 07:16,Toby Fox,Last Episode!,1167,0.01945
4111,2021-11-30 07:16,Toby Fox,Danger Mystery,0,0.0
4112,2021-11-30 07:16,Toby Fox,NGAHHH!!,0,0.0
4113,2021-11-30 07:16,Toby Fox,NGAHHH!!,7104,0.1184
4114,2021-11-30 07:16,Toby Fox,CORE,5971,0.09951666666666667
4115,2021-11-30 07:18,Toby Fox,Your Best Nightmare,8306,0.13843333333333332
4116,2021-11-30 07:18,Toby Fox,ASGORE,95938,1.5989666666666666
4117,2021-11-30 07:18,Toby Fox,You Idiot,3233,0.05388333333333333
4118,2021-11-30 07:18,Toby Fox,SAVE The World,2471,0.041183333333333336
4119,2021-11-30 07:19,Toby Fox,Menu (Full),1701,0.02835
4120,2021-11-30 07:19,Toby Fox,Menu (Full),31998,0.5333
4121,2021-11-30 07:19,Toby Fox,Final Power,4395,0.07325
4122,2021-11-30 07:19,Toby Fox,"Bring It In, Guys!",1243,0.020716666666666668
4123,2021-11-30 07:19,Toby Fox,Reunited,2914,0.04856666666666667
4124,2021-11-30 07:19,Toby Fox,Reunited,6374,0.10623333333333333
4125,2021-11-30 07:19,Toby Fox,His Theme,17020,0.2836666666666667
4126,2021-11-30 07:19,Toby Fox,Respite,0,0.0
4127,2021-11-30 07:20,Toby Fox,But The Earth Refused To Die,2738,0.04563333333333333
4128,2021-11-30 07:20,Toby Fox,Last Goodbye,2160,0.036
4129,2021-11-30 07:22,Toby Fox,Battle Against A True Hero,156800,2.6133333333333333
4130,2021-11-30 07:23,Toby Fox,"Power Of ""NEO""",1445,0.024083333333333335
4131,2021-11-30 07:23,Toby Fox,Oh! Dungeon,32834,0.5472333333333333
4132,2021-11-30 07:23,Toby Fox,His Theme,8091,0.13485
4133,2021-11-30 07:25,Toby Fox,MEGALOVANIA,156000,2.6
4134,2021-11-30 07:26,Toby Fox,You Idiot,34545,0.57575
4135,2021-11-30 07:27,ShibayanRecords,Phoenix,756,0.0126
4136,2021-11-30 07:27,Toby Fox,Undyne,45913,0.7652166666666667
4137,2021-11-30 07:27,魂音泉,firesway (feat. RainyBlue),1597,0.026616666666666667
4138,2021-11-30 07:27,魂音泉,"yuck you (feat. ytr, 抹)",2892,0.0482
4139,2021-11-30 07:27,nachi,Last Remain,1396,0.023266666666666668
4140,2021-11-30 07:27,上海アリス幻樂団,魔力の雷雲,3442,0.05736666666666667
4141,2021-11-30 07:27,Toby Fox,CORE,3980,0.06633333333333333
4142,2021-11-30 07:30,Butaotome,ワープオン,172584,2.8764
4143,2021-11-30 07:31,Masayoshi Minoshima,UDH 2016 INTRO,16999,0.28331666666666666
4144,2021-11-30 07:31,Nanahira,STAND UP!!,5505,0.09175
4145,2021-11-30 07:31,Mei Ayakura,MANIACAL DEGREE,3215,0.05358333333333333
4146,2021-11-30 07:31,魂音泉,流星Drive (feat. らっぷびと),4438,0.07396666666666667
4147,2021-11-30 07:31,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,38734,0.6455666666666666
4148,2021-11-30 07:31,Alstroemeria Records,"Saigetsu feat.綾倉盟, mican*",1161,0.01935
4149,2021-11-30 07:31,nachi,Strawberry Crisis!!,4204,0.07006666666666667
4150,2021-11-30 07:32,nomico,ICE BREAK,33090,0.5515
4151,2021-11-30 07:32,Mei Ayakura,DARKNESS POWER,8742,0.1457
4152,2021-11-30 07:32,mican*,BACKCUT GIRL,10669,0.17781666666666668
4153,2021-11-30 07:37,nachi,WORLD THEORY,285000,4.75
4154,2021-11-30 07:37,Masayoshi Minoshima,MAGIC LOVE,4242,0.0707
4155,2021-11-30 07:38,ayame,RED SOUL,66122,1.1020333333333334
4156,2021-11-30 07:38,Masayoshi Minoshima,UDH 2016 INTRO,6514,0.10856666666666667
4157,2021-11-30 07:38,Masayoshi Minoshima,UDH 2016 FINALE,1837,0.030616666666666667
4158,2021-11-30 07:39,mican*,BACKCUT GIRL,26526,0.4421
4159,2021-11-30 07:40,nachi,Eternal Dream,60932,1.0155333333333334
4160,2021-11-30 10:38,HzEdge(crystal P),erase or zero,802,0.013366666666666667
4161,2021-11-30 10:38,Noboru,モノクロ∞ブルースカイ-Rising Heart-,0,0.0
4162,2021-11-30 10:38,Mikito P,39 Music!,0,0.0
4163,2021-11-30 10:38,Shinjou-P,Pane dhiria,0,0.0
4164,2021-11-30 10:38,nachi,Eternal Dream,2708,0.04513333333333333
4165,2021-11-30 10:39,DECO*27,Ai Kotoba,0,0.0
4166,2021-11-30 10:39,DECO*27,Ai Kotoba,2340,0.039
4167,2021-11-30 10:39,Noboru,モノクロ∞ブルースカイ-Rising Heart-,1434,0.0239
4168,2021-11-30 10:39,DECO*27,Ni Soku Ho Kou,316,0.005266666666666667
4169,2021-11-30 10:39,DECO*27,Ni Soku Ho Kou,0,0.0
4170,2021-11-30 10:40,SOUND HOLIC,Vanquish around the world (feat. 709sec.),3488,0.058133333333333335
4171,2021-11-30 10:40,DECO*27,ヒバナ -Reloaded-,73488,1.2248
4172,2021-11-30 10:42,花たん,HEARTSTRINGS,109398,1.8233
4173,2021-11-30 10:42,領域ZERO,フシギナヨルニ feat.TUMENECO,5764,0.09606666666666666
4174,2021-11-30 10:42,幽閉サテライト,三千世界(with senya),16741,0.2790166666666667
4175,2021-11-30 10:42,Yonder Voice,夢のなかで待ち合わせ,12744,0.2124
4176,2021-11-30 10:43,Joel Nielsen,Questionable Ethics 1,19471,0.3245166666666667
4177,2021-11-30 10:43,Neon Trees,Sleeping With A Friend,496,0.008266666666666667
4178,2021-11-30 10:43,Neon Trees,Sleeping With A Friend,14210,0.23683333333333334
4179,2021-11-30 10:43,Alice Merton,No Roots,387,0.00645
4180,2021-11-30 10:43,Yu-Peng Chen,"Let's Go, Crimson Knight!",2666,0.04443333333333333
4181,2021-11-30 10:43,shirou novaleinn,"Megalovania (From ""Undertale"") (Remix)",0,0.0
4182,2021-11-30 10:43,Fitz and The Tantrums,The Walker,3088,0.05146666666666667
4183,2021-11-30 10:43,Toby Fox,Stronger Monsters,2568,0.0428
4184,2021-11-30 10:45,AJR,The Good Part,93534,1.5589
4185,2021-11-30 10:45,AJR,Burn the House Down,33822,0.5637
4186,2021-11-30 11:12,Monsta X,Rush Hour,116320,1.9386666666666668
4187,2021-11-30 12:10,ITZY,LOCO,1660,0.027666666666666666
4188,2021-11-30 12:10,JIN,Yours,1620,0.027
4189,2021-11-30 12:10,JEON SOMI,XOXO,335,0.005583333333333333
4190,2021-11-30 12:10,LeeHi,ONLY,851,0.014183333333333333
4191,2021-11-30 12:14,aespa,Savage,238143,3.96905
4192,2021-11-30 12:17,ENHYPEN,FEVER,0,0.0
4193,2021-11-30 12:17,ENHYPEN,Tamed-Dashed,593,0.009883333333333333
